time_step_counter,growing_season,dap,th1,th2,th3,th4,th5,th6,th7,th8,th9,th10,th11,th12,Date
157.0,1.0,144.0,0.2577199623574378,0.2872783674584723,0.28727222348089665,0.2872259164737235,0.28720558661072215,0.2872022126039672,0.28719746178225897,0.2524454728813276,0.2440346693696735,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-03-07
158.0,1.0,145.0,0.23791798290064814,0.28706598850427745,0.28706453267937876,0.28705355923644044,0.2870487411206005,0.287047941460727,0.28704681547271127,0.2534996628172329,0.2440346693696735,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-03-08
159.0,1.0,146.0,0.23746583469536642,0.26253660097148024,0.2870153030829102,0.287012701098276,0.28701155861437866,0.2870113689952796,0.2870111019948942,0.2537495592294836,0.2440346693696735,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-03-09
160.0,1.0,147.0,0.23750538829298512,0.24247085266416216,0.28700362921379713,0.2870030121508374,0.2870027412081378,0.2870026962394335,0.2870026329194921,0.2537968812835244,0.2440346693696735,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-03-10
161.0,1.0,148.0,0.2372651424127303,0.22588936697485096,0.28700086070500674,0.2870007143629514,0.28700065010635073,0.2870006394415957,0.28700062442466784,0.25380810397464987,0.2440346693696735,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-03-11
162.0,1.0,149.0,0.23669263615660616,0.22588936697485096,0.2595127606345092,0.2870001694192421,0.28700015418007946,0.28700015165081477,0.28700014808938396,0.2538107655498366,0.2440346693696735,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-03-12
163.0,1.0,150.0,0.2362464258313394,0.22588936697485096,0.23912203908884153,0.287000040179722,0.28700003656558015,0.28700003596573603,0.28700003512110195,0.2538112410572168,0.2440346693696735,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-03-13
164.0,1.0,151.0,0.23726061986323949,0.22588936697485096,0.23822016170565105,0.26791066889386095,0.2870000086719498,0.2870000085296899,0.287000008329375,0.2538113538292571,0.2440346693696735,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-03-14
165.0,1.0,152.0,0.2366418464597054,0.22588936697485096,0.23822016170565105,0.24661533973876365,0.28700000205665316,0.28700000202291465,0.28700000197540765,0.25381137330529635,0.2440346693696735,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-03-15
166.0,1.0,153.0,0.23584302013956915,0.22588936697485096,0.23822016170565105,0.2305228907180422,0.28700000048775914,0.28700000047975754,0.2870000004684908,0.2538113779242643,0.2440346693696735,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-03-16
167.0,1.0,154.0,0.2346239482009799,0.22588936697485096,0.23822016170565105,0.2305228907180422,0.24740000011567773,0.28550060783043596,0.287000000111108,0.253811379019706,0.2440346693696735,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-03-17
168.0,1.0,155.0,0.23369753642870375,0.22588936697485096,0.23822016170565105,0.2305228907180422,0.21744084232722546,0.28550060783043596,0.2870000000263505,0.2538113791044635,0.2440346693696735,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-03-18
169.0,1.0,156.0,0.23266106073096032,0.22588936697485096,0.23822016170565105,0.2305228907180422,0.21744084232722546,0.24910060783043597,0.28269457911863904,0.25381137912456464,0.2440346693696735,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-03-19
170.0,1.0,157.0,0.23132557213569221,0.22588936697485096,0.23822016170565105,0.2305228907180422,0.21744084232722546,0.2182666732638161,0.255414597161021,0.25381137912456464,0.2440346693696735,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-03-20
171.0,1.0,158.0,0.23002068464027897,0.22588936697485096,0.23822016170565105,0.2305228907180422,0.21744084232722546,0.2182666732638161,0.2223898472757246,0.23171782818021436,0.2440346693696735,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-03-21
172.0,1.0,159.0,0.3517795237505808,0.3936767785251134,0.4058,0.3072531040388231,0.21744084232722546,0.2182666732638161,0.2223898472757246,0.23171782818021436,0.2440346693696735,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-03-22
173.0,1.0,160.0,0.24661065951368472,0.2919311429359217,0.30957199999999996,0.3062999780823871,0.30239493552125857,0.2955290363969487,0.2887069118986086,0.2372936774234584,0.2440346693696735,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-03-23
174.0,1.0,161.0,0.21029641878342947,0.2759503055789016,0.29215740919550726,0.29143422008127096,0.29056022345322413,0.289899334242789,0.2897051228180841,0.2876636879010161,0.2461821662699618,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-03-24
175.0,1.0,162.0,0.20884838758089674,0.2267503055789016,0.27998600292469683,0.2880441159028238,0.2878395078684508,0.2876844012878382,0.28763875754011003,0.2876331368261995,0.2605492680746398,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-03-25
176.0,1.0,163.0,0.20792783534531115,0.2267503055789016,0.2435268606771038,0.2872472082038444,0.2871988301120521,0.2871621349822721,0.2871513330825749,0.28715000279287306,0.2634796783264456,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-03-26
177.0,1.0,164.0,0.2130126955920463,0.2267503055789016,0.21896366071422982,0.28483976761814817,0.28704713978110086,0.2870384421592349,0.28703588165538413,0.2870355663147029,0.2641735526158591,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-03-27
178.0,1.0,165.0,0.21244873806225553,0.2267503055789016,0.21896366071422982,0.24449284981944566,0.2870111788967576,0.2870091164390475,0.2870085092585302,0.2870084344804338,0.26429334345151284,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-03-28
179.0,1.0,166.0,0.21292599043927513,0.2267503055789016,0.21896366071422982,0.22847490616411945,0.287002651157005,0.2870021620372685,0.2870020180414677,0.28700200030746054,0.26432175098308014,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-03-29
180.0,1.0,167.0,0.21415979098539606,0.2267503055789016,0.21896366071422982,0.22847490616411945,0.2530132014453876,0.28700051275036315,0.2870004786003231,0.2870004743945253,0.26432848803120207,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-03-30
181.0,1.0,168.0,0.21326206235895726,0.2267503055789016,0.21896366071422982,0.22847490616411945,0.22097025840544104,0.2870001216045791,0.287000113505515,0.2870001125080631,0.26432960615825635,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-03-31
182.0,1.0,169.0,0.21223222887148244,0.2267503055789016,0.21896366071422982,0.22847490616411945,0.22097025840544104,0.25060002883992677,0.2707937713551537,0.2870000266825836,0.26432987133476227,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-04-01
183.0,1.0,170.0,0.22013889101983328,0.2267503055789016,0.21896366071422982,0.22847490616411945,0.22097025840544104,0.21800197247381886,0.2526474218656195,0.2870000063280831,0.2643298916892628,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-04-02
184.0,1.0,171.0,0.22276145004596934,0.2267503055789016,0.21896366071422982,0.22847490616411945,0.22097025840544104,0.21800197247381886,0.2212246467779847,0.2840426214447337,0.26432989651656785,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-04-03
185.0,1.0,172.0,0.22182568207095257,0.2267503055789016,0.21896366071422982,0.22847490616411945,0.22097025840544104,0.21800197247381886,0.2212246467779847,0.25404262144473366,0.2577138842771668,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-04-04
186.0,1.0,173.0,0.22051366901000283,0.2267503055789016,0.21896366071422982,0.22847490616411945,0.22097025840544104,0.21800197247381886,0.2212246467779847,0.22484448905684815,0.24627070310207885,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-04-05
187.0,1.0,174.0,0.3573022239920696,0.4058,0.4058,0.27730254146725364,0.22097025840544104,0.21800197247381886,0.2212246467779847,0.22484448905684815,0.24627070310207885,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-04-06
188.0,1.0,175.0,0.25513309766007913,0.30957199999999996,0.30957199999999996,0.30722221027383,0.30151233539349265,0.29491783620174106,0.28186236670340514,0.22484448905684815,0.24627070310207885,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-04-07
189.0,1.0,176.0,0.21779343107645027,0.29215740919550726,0.29215740919550726,0.29163889760703127,0.2907832373776119,0.2906745815278646,0.290286879512433,0.2818048232133617,0.24627070310207885,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-04-08
190.0,1.0,177.0,0.21663773207159026,0.24379180100431136,0.2882129764617912,0.2880919476165305,0.28789177240368197,0.2878838145761605,0.2878800054489997,0.28786049898196003,0.2597399487804807,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-04-09
191.0,1.0,178.0,0.2155537837810009,0.21646340350095378,0.273008927682292,0.28725851305698535,0.28721119072362017,0.28720930882455276,0.2872084080097263,0.2872037947806757,0.2641826388894611,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-04-10
192.0,1.0,179.0,0.21462102449548193,0.21646340350095378,0.23725445557727726,0.28706128386957447,0.2870500693098349,0.28704962329756656,0.2870494098024485,0.28704831644719486,0.2650151515584021,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-04-11
193.0,1.0,180.0,0.21225581345005884,0.21646340350095378,0.23725445557727726,0.2442145327459984,0.24741187355976021,0.2788724505958824,0.28701171717497964,0.28701145791389,0.2652125050906414,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-04-12
194.0,1.0,181.0,0.21019298041477655,0.21646340350095378,0.23725445557727726,0.21904767361721222,0.21660897916182606,0.25598577453011284,0.28700277881121067,0.28700271732673627,0.2652301840415641,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-04-13
195.0,1.0,182.0,0.20831721174169995,0.21646340350095378,0.23725445557727726,0.21904767361721222,0.21660897916182606,0.21958577453011285,0.25380065902427534,0.28499335889289523,0.26523437671258576,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-04-14
196.0,1.0,183.0,0.20720251314499463,0.21646340350095378,0.23725445557727726,0.21904767361721222,0.21660897916182606,0.21958577453011285,0.22162944132667675,0.2746694163489535,0.26523437671258576,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-04-15
197.0,1.0,184.0,0.2072519400148708,0.21646340350095378,0.23725445557727726,0.21904767361721222,0.21660897916182606,0.21958577453011285,0.22162944132667675,0.24466941634895348,0.2487619084083102,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-04-16
198.0,1.0,185.0,0.3517690459885487,0.3969675626870641,0.4058,0.26261747271031416,0.21660897916182606,0.21958577453011285,0.22162944132667675,0.24466941634895348,0.2487619084083102,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-04-17
199.0,1.0,186.0,0.30692220529980707,0.3082938028196118,0.30957199999999996,0.3064757132365699,0.30002763270413696,0.2933585514055366,0.25652502418205464,0.24466941634895348,0.2487619084083102,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-04-18
200.0,1.0,187.0,0.29278151204305136,0.29187589211782944,0.29215740919550726,0.29186914845591005,0.2917423750785153,0.2913051599879548,0.290711213349625,0.2846107598093138,0.2487619084083102,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-04-19
201.0,1.0,188.0,0.24466045531217728,0.28835837857555835,0.2882208505740357,0.2882174277636452,0.2881940546806052,0.28817373199328666,0.2881390217211952,0.2880898667615966,0.27006366780053603,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-04-20
202.0,1.0,189.0,0.2163945276610973,0.2672502245326746,0.2872889701073264,0.28728816153342734,0.28728263984762725,0.2872778384519419,0.28726963714606746,0.2872580212907719,0.27647028041259514,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-04-21
203.0,1.0,190.0,0.2148903339507295,0.22076638008165783,0.28706850075042273,0.28706830916578635,0.2870670008364539,0.2870658631565029,0.28706391983476426,0.28706116733842707,0.2777407877074002,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-04-22
204.0,1.0,191.0,0.21783315990683352,0.22076638008165783,0.2410162439555037,0.27793889970992075,0.28701588831107927,0.2870156185547755,0.2870151577697482,0.2870145051147316,0.27804193655493054,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-04-23
205.0,1.0,192.0,0.21558109171713075,0.22076638008165783,0.22802637133605627,0.23513889970992075,0.28503039220627274,0.28700370402787834,0.28700359475278836,0.28700343997548605,0.2780885995486481,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-04-24
206.0,1.0,193.0,0.21416584408722336,0.22076638008165783,0.22802637133605627,0.23513889970992075,0.24543039220627275,0.2852795205271038,0.2870008525322747,0.2870008158254625,0.2780967914992415,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-04-25
207.0,1.0,194.0,0.22109601157559644,0.22076638008165783,0.22802637133605627,0.23513889970992075,0.21885884734253863,0.2761987328362021,0.28700020218761285,0.287000193482191,0.2780980641871748,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-04-26
208.0,1.0,195.0,0.22142100605334114,0.22076638008165783,0.22802637133605627,0.23513889970992075,0.21885884734253863,0.2761987328362021,0.28700004795111544,0.2870000458865252,0.27809836601933796,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-04-27
209.0,1.0,196.0,0.2186330431163511,0.22076638008165783,0.22802637133605627,0.23513889970992075,0.21885884734253863,0.23979873283620212,0.27375815150355814,0.28700001088251936,0.2780984376022985,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-04-28
210.0,1.0,197.0,0.21952298862666503,0.22076638008165783,0.22802637133605627,0.23513889970992075,0.21885884734253863,0.23535470386473795,0.24055815150355814,0.2691738346740093,0.27809844590390254,0.28700000000000003,0.28700000000000003,0.2870000000000001,2025-04-29
211.0,1.0,198.0,0.21795381874653777,0.22076638008165783,0.22802637133605627,0.23513889970992075,0.21885884734253863,0.23535470386473795,0.23307302733295857,0.2391738346740093,0.25129844590390255,0.2842136713647368,0.28700000000000003,0.2870000000000001,2025-04-30
212.0,1.0,199.0,0.214725250912009,0.22076638008165783,0.22802637133605627,0.23513889970992075,0.21885884734253863,0.23535470386473795,0.23307302733295857,0.2383392300042983,0.22678478453190742,0.2646781666471823,0.28700000000000003,0.2870000000000001,2025-05-01
213.0,1.0,200.0,0.22383104615296048,0.22076638008165783,0.22802637133605627,0.23513889970992075,0.21885884734253863,0.23535470386473795,0.23307302733295857,0.2383392300042983,0.22678478453190742,0.2410781666471823,0.2820195779048431,0.2870000000000001,2025-05-02
214.0,1.0,201.0,0.35517308498937517,0.4058,0.4058,0.2903626972805954,0.21885884734253863,0.23535470386473795,0.23307302733295857,0.2383392300042983,0.22678478453190742,0.2410781666471823,0.2820195779048431,0.2870000000000001,2025-05-03
215.0,1.0,202.0,0.2567561356785673,0.30957199999999996,0.30957199999999996,0.3071159600682134,0.3021445086905806,0.29537604012824137,0.2912920457314597,0.266334651736475,0.22678478453190742,0.2410781666471823,0.2820195779048431,0.2870000000000001,2025-05-04
216.0,1.0,203.0,0.20308610437464114,0.28979152746072817,0.29215740919550726,0.2916153504782808,0.2907772495708535,0.2907068113131083,0.2903346906434776,0.2899112536433533,0.27053181684678956,0.2410781666471823,0.2820195779048431,0.2870000000000001,2025-05-05
217.0,1.0,204.0,0.19833507799075353,0.23845906800160513,0.2848379863966438,0.28808644645060405,0.2878903696258556,0.2878738658255319,0.2877885128843764,0.2877881585248242,0.2877716798328758,0.24383319819181642,0.2820195779048431,0.2870000000000001,2025-05-06
218.0,1.0,205.0,0.20834555306643282,0.23845906800160513,0.2394763107803068,0.28725721296516127,0.28721085899258675,0.2872069560359702,0.28718676774038904,0.2871866839131086,0.28718278560856747,0.24780096608010116,0.2820195779048431,0.2870000000000001,2025-05-07
219.0,1.0,206.0,0.22165034162406164,0.23845906800160513,0.23604724273096822,0.2794786577625449,0.2870499906893903,0.2870490656801344,0.28704428082437516,0.28704426095570773,0.28704333697710543,0.2487403204156398,0.2820195779048431,0.2870000000000001,2025-05-08
220.0,1.0,207.0,0.28018224852814183,0.23845906800160513,0.23604724273096822,0.2794786577625449,0.28701185491701303,0.28701163557531806,0.2870105009617939,0.28701049625038066,0.28701027714904,0.24891649068880714,0.2820195779048431,0.2870000000000001,2025-05-09
221.0,1.0,208.0,0.23174882642102324,0.23845906800160513,0.23604724273096822,0.2794786577625449,0.28700281147708867,0.287002759459634,0.28700249038249265,0.2870024892651643,0.2870024373044832,0.24895826765349,0.2820195779048431,0.2870000000000001,2025-05-10
222.0,1.0,209.0,0.22942775810145605,0.23845906800160513,0.23604724273096822,0.23667865776254488,0.2839833604080901,0.287000654434866,0.28700059062064825,0.28700059035566305,0.28700057803268425,0.24896817532719473,0.2820195779048431,0.2870000000000001,2025-05-11
223.0,1.0,210.0,0.2218567560996959,0.23845906800160513,0.23604724273096822,0.23667865776254488,0.24438336040809008,0.2843042762298816,0.2870001400723853,0.2870001400095411,0.2870001370870096,0.2489700163954855,0.2820195779048431,0.2870000000000001,2025-05-12
224.0,1.0,211.0,0.21763494049228208,0.23845906800160513,0.23604724273096822,0.23667865776254488,0.22060550359285755,0.27988608600445625,0.2870000332197789,0.2870000332048747,0.28700003251176276,0.24897033462800508,0.2820195779048431,0.2870000000000001,2025-05-13
225.0,1.0,212.0,0.21029305193194164,0.23845906800160513,0.23604724273096822,0.23667865776254488,0.22060550359285755,0.24543013122131846,0.2870000078784545,0.2870000078749197,0.2870000077105402,0.24897041010050713,0.2820195779048431,0.2870000000000001,2025-05-14
226.0,1.0,213.0,0.20436179563321746,0.23845906800160513,0.23604724273096822,0.23667865776254488,0.22060550359285755,0.22100637343051893,0.28185381956400957,0.2870000018676282,0.28700000182864377,0.24897042799968297,0.2820195779048431,0.2870000000000001,2025-05-15
227.0,1.0,214.0,0.1983950452746975,0.23845906800160513,0.23604724273096822,0.23667865776254488,0.22060550359285755,0.22100637343051893,0.25090570650021704,0.28700000044292956,0.2870000004336839,0.24897043081934145,0.2820195779048431,0.2870000000000001,2025-05-16
228.0,1.0,215.0,0.19115507878538943,0.23845906800160513,0.23604724273096822,0.23667865776254488,0.22060550359285755,0.22100637343051893,0.22088718469306884,0.28396161957667637,0.2870000001028531,0.24897043148805606,0.2820195779048431,0.2870000000000001,2025-05-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-01
